id,genre_id
ts43230,13
ts43230,15
ts43230,16
ts76092,1
ts76092,3
ts76092,2
ts76092,9
ts76092,4
tm247642,0
tm247642,2
tm247642,5
tm240007,3
tm240007,1
tm240007,8
ts35596,7
ts35596,13
ts35596,18
tm138792,7
tm138792,9
tm244052,7
ts42260,0
tm123789,11
tm123789,1
tm123789,6
ts86021,16
ts86021,7
ts86021,13
ts86021,5
ts55559,16
ts55559,7
ts55559,13
ts35359,16
ts35359,1
ts35359,13
ts35359,5
tm219173,4
tm219173,1
tm219173,3
tm219173,2
tm208903,0
tm229542,7
tm229542,0
tm211510,14
tm211510,4
tm205870,4
tm205870,3
tm205870,2
tm205870,1
tm205870,5
ts38512,0
tm238681,7
tm238681,16
tm238681,13
ts54100,3
ts54100,6
ts54100,16
ts54100,7
ts54100,13
ts54100,5
ts35360,3
ts35360,15
ts35360,16
ts35360,7
ts35360,13
tm229140,7
tm266628,13
tm266628,16
tm266628,7
ts38757,16
ts38757,13
ts38757,15
ts38757,3
ts38757,7
ts43119,7
ts53106,1
ts53106,11
tm271070,3
tm271070,13
tm271070,6
tm271070,7
tm271070,5
ts38805,13
ts38805,16
ts38805,7
ts38805,6
tm214085,0
ts75829,3
ts75829,6
ts75829,15
ts75829,16
ts42075,1
ts42038,7
ts42038,1
ts42038,9
ts42038,4
tm218052,4
tm218052,2
tm218052,1
tm248010,7
tm248010,2
tm248010,1
ts51368,3
ts51368,16
ts51368,7
ts51368,13
ts51368,6
tm267135,1
ts74753,0
tm246870,1
tm246870,4
tm245235,7
tm235405,1
tm235405,4
tm235405,8
tm235405,3
tm218186,1
tm218186,4
tm218186,10
tm228242,7
tm228242,12
tm244513,1
tm244513,2
tm244513,5
ts39014,7
ts39014,1
ts39014,16
ts39014,3
ts39014,15
tm232954,0
tm232954,2
ts41948,0
ts41948,12
ts54156,0
ts36740,13
tm239290,7
tm239290,9
tm290444,4
tm290444,1
tm290444,3
ts41899,1
ts41899,14
ts41899,4
tm225693,0
tm225693,12
tm267429,1
tm267429,0
tm272413,7
ts43501,0
ts43501,11
ts43501,5
tm138584,11
tm138584,1
tm138584,6
ts56221,13
ts56221,6
ts56221,16
ts56221,7
tm225275,3
ts81483,7
ts81483,13
ts81483,16
ts35463,7
tm209950,7
tm209950,0
tm308241,3
tm308241,13
ts38764,1
ts38764,5
tm213681,7
tm213681,2
tm213681,3
tm213681,4
tm139870,7
tm139870,4
tm139870,1
tm139870,2
tm139870,3
tm239739,2
tm239739,4
tm239739,1
tm246175,3
tm246175,7
tm246175,2
tm246175,5
ts38761,7
ts38761,1
ts38761,13
ts38761,6
ts38761,9
tm195764,1
tm195764,9
ts41154,7
ts41154,5
ts144323,17
ts144323,0
ts144323,7
tm233561,7
tm233561,13
tm233561,16
tm217939,7
tm217939,9
tm217939,1
tm217939,5
tm200454,9
tm200454,1
tm266844,3
tm266844,7
tm266844,2
ts74929,16
ts74929,13
ts74929,7
ts74929,1
ts74929,6
ts74929,9
ts74929,5
tm300713,3
ts38772,7
ts38772,1
tm240895,1
ts52943,7
ts52943,1
ts52943,16
tm275800,1
tm275800,9
tm275800,5
ts86831,7
ts86831,1
tm276430,7
tm276430,13
ts87884,1
tm335263,7
tm224377,7
tm224377,3
tm224377,1
tm224377,11
tm224377,8
tm242755,7
tm242755,1
tm242755,13
tm242755,12
ts53076,2
ts53076,3
tm241998,3
tm241998,1
tm241998,11
tm241998,9
ts52988,0
ts52988,1
ts52988,5
tm208628,1
tm208628,13
tm208628,9
tm208628,7
ts41260,7
ts41260,1
ts41260,9
ts42089,7
ts42089,1
ts42089,13
ts42089,9
tm242646,1
tm242646,2
tm242646,4
tm242646,3
tm242646,5
ts38717,7
ts38717,1
ts38717,9
ts87465,0
ts87465,2
ts87465,11
ts87465,1
ts87465,6
ts87465,5
tm242687,4
tm242687,1
tm242687,8
tm242687,5
tm208713,1
tm208713,3
tm208713,2
tm208713,7
tm220317,7
tm220317,0
tm421855,13
tm421855,17
ts21979,2
ts21979,7
ts21979,1
ts21979,5
tm267948,1
tm267948,5
ts42011,17
tm219817,4
tm219817,1
tm219817,2
tm201365,13
tm201365,3
tm201365,1
tm201365,18
tm281182,7
tm281182,0
ts36741,1
ts36741,2
ts57705,1
ts57705,2
ts57705,3
tm233843,1
tm233843,9
tm233843,7
tm211461,1
tm211461,5
ts42347,13
ts42347,16
tm199987,7
tm232710,1
tm232710,9
tm232710,13
tm232710,0
tm232710,18
tm244638,4
tm451222,4
tm195870,7
tm195870,1
tm195870,4
ts83535,13
ts83535,16
tm221883,3
ts127430,16
ts127430,13
tm239635,7
tm198496,7
tm245102,1
tm245102,4
tm245102,5
tm215054,7
tm215054,0
tm271839,7
tm245297,12
tm245297,0
tm266629,7
ts42218,3
ts42218,1
ts42218,9
ts42218,2
tm220473,7
tm245148,7
tm245148,0
tm274053,0
tm274053,7
tm274053,1
tm239762,0
tm197503,9
tm197503,1
tm197503,7
tm201906,1
tm201906,5
ts38769,7
tm233344,1
tm233344,9
tm233344,7
tm233344,13
tm240162,1
tm240162,3
tm240162,2
tm211478,1
tm211478,7
tm211478,9
ts41294,3
ts41294,1
tm244758,7
tm321189,0
ts41485,1
ts41485,3
ts41485,15
ts41485,2
ts41485,4
tm245722,7
tm245722,1
ts53543,1
ts53543,7
ts53543,6
ts53543,12
tm282915,3
tm282915,6
tm282915,16
ts53149,1
ts83224,7
tm232931,7
tm227922,7
tm227922,0
ts74917,0
tm272854,3
tm272854,2
tm272854,4
tm233015,9
tm233015,1
tm139590,7
tm139590,1
tm139590,9
tm242422,4
tm242422,1
tm242422,2
tm242422,5
tm252245,0
tm252245,8
tm193211,1
tm193211,7
tm193211,9
tm193211,0
tm193211,5
tm270555,0
tm270555,5
tm236999,9
tm236999,7
tm236999,1
tm236999,5
ts224440,0
ts42155,7
ts42155,15
ts42155,16
ts42155,13
ts42155,6
tm233570,3
tm233570,7
tm233570,1
ts55556,1
ts55556,8
tm233023,7
tm233023,0
ts41151,1
tm193388,1
tm193388,7
tm234466,1
tm234466,4
tm234466,9
tm234466,13
tm376111,1
tm239769,0
ts82582,1
ts82582,3
ts43341,1
ts43341,0
ts43341,7
tm540757,1
tm207668,12
tm207668,1
ts54010,7
ts54010,1
ts54010,6
ts54010,9
tm228839,3
tm228839,7
tm228839,1
tm233366,4
tm233366,1
tm230524,1
tm230524,7
tm230524,11
tm233157,16
tm233157,13
tm233157,6
tm233157,7
tm245042,1
tm245042,18
ts55223,0
tm239947,4
tm239947,1
tm315345,0
tm315345,4
tm315345,8
tm315345,2
tm315345,1
tm239774,12
tm239774,1
tm270982,1
tm270982,5
tm238829,3
tm238829,16
tm238829,7
tm238829,13
tm233196,13
tm246056,7
tm246056,12
tm311494,7
tm311494,9
tm311494,1
tm311494,5
tm244635,1
tm227044,7
tm227044,9
tm227044,1
ts75897,3
ts75897,16
ts75897,6
tm246579,1
tm246579,7
ts81898,16
ts81898,7
ts81898,13
ts81898,6
ts84398,1
ts84398,9
ts84398,7
tm244868,1
tm244868,3
tm244868,8
tm245155,4
tm245155,3
tm245155,15
tm245155,6
tm245155,13
tm245155,5
ts52825,1
ts52825,11
ts52825,9
ts54022,17
ts54022,1
tm245293,1
tm245293,7
tm456667,3
tm232832,1
tm232832,5
ts51367,3
ts51367,1
ts51367,7
ts51367,2
tm239933,11
tm239933,4
tm239933,1
ts53346,17
tm228657,16
tm228657,7
tm228657,6
tm228657,15
tm247644,7
tm247644,5
tm212968,7
tm212968,1
tm211424,7
tm211424,1
tm211424,13
tm211424,6
tm211424,4
ts35505,7
ts35505,1
ts35505,5
ts78442,0
ts43258,1
tm230927,7
tm244577,7
tm244577,9
tm244577,1
tm227523,1
tm227523,9
tm227523,18
tm227523,4
ts82327,16
ts82327,15
ts82327,7
ts82327,13
tm230426,7
tm230426,13
ts248736,1
tm240728,7
tm240728,0
tm283938,7
tm283938,3
tm283938,9
tm283938,5
ts55966,16
tm236705,7
tm244923,1
tm244923,4
tm244923,8
tm266622,7
tm134052,7
tm134052,1
tm246543,1
tm246543,7
tm246543,5
ts53065,15
ts53065,1
ts53065,6
tm272484,7
tm252609,9
tm252609,1
tm234064,9
tm234064,1
tm234064,7
tm234064,5
tm240733,1
tm240733,7
tm240733,5
tm230478,7
tm267419,7
tm267419,0
tm232930,7
tm149212,1
tm149212,5
tm149212,9
tm149212,13
tm149212,0
tm243931,0
tm243931,13
tm307997,3
tm307997,7
tm307997,5
tm235227,0
tm219699,4
tm219699,3
tm219699,1
tm219699,2
tm219699,14
tm219699,5
ts285233,15
ts285233,1
tm234136,3
tm234136,15
tm234136,4
tm234136,5
tm239764,7
tm225675,7
tm244380,9
tm244380,1
tm526163,16
tm526163,7
tm526163,1
ts54117,16
ts54117,13
ts54117,6
tm244079,7
tm263743,4
tm263743,14
tm246485,14
tm246485,4
tm246485,2
tm246485,1
tm267017,7
tm267017,1
tm267017,9
tm267017,5
tm224255,3
tm224255,1
tm224255,4
tm224255,2
ts38812,0
ts38812,17
tm234292,1
tm238717,9
tm238717,7
ts38813,3
ts38813,13
ts38813,16
ts38813,7
tm271974,13
tm271974,16
tm271974,7
tm271974,6
tm271974,5
tm193378,7
tm193378,0
tm201855,7
tm201855,9
tm201855,1
ts21876,1
ts21876,9
tm232267,7
tm272012,4
tm272012,16
tm272012,13
tm217986,7
tm217986,1
tm215911,14
tm215911,4
tm215911,6
tm327551,0
tm327551,5
tm238486,7
tm238486,0
tm295349,7
tm233648,7
tm286268,0
tm214589,9
tm214589,1
tm214589,12
tm811691,13
tm375681,4
tm375681,1
tm375681,2
tm375681,3
tm316567,3
tm316567,1
tm218683,7
tm218683,4
tm243070,1
tm247444,7
tm224275,1
tm66466,4
tm66466,2
tm66466,1
tm66466,3
tm340927,16
tm340927,3
tm340927,7
tm219739,9
tm219739,1
tm231911,9
tm231911,1
tm242002,7
ts81027,1
tm554110,1
tm554110,4
tm211273,7
ts83449,13
tm273933,7
tm273933,12
ts83450,4
ts83450,2
ts83450,1
ts53017,1
ts53017,9
tm549892,4
tm549892,1
tm549892,15
tm528287,16
tm317850,7
tm494288,7
tm494288,2
tm452046,7
tm207734,7
tm207734,0
ts52950,7
ts52950,1
tm244842,1
ts83454,1
tm350159,1
tm226320,7
tm226320,3
tm226320,1
tm279828,9
tm319354,16
tm319354,7
tm319354,3
tm275726,7
tm311456,7
tm350374,4
tm350374,1
tm296203,7
tm296203,9
tm296203,13
tm235232,3
tm235232,7
tm235232,9
tm234773,0
tm243849,0
tm257141,7
tm234069,7
tm278279,0
tm232947,7
tm290157,0
tm290157,18
tm247396,0
tm246810,7
tm246810,3
tm246810,2
tm246810,1
tm239078,1
tm239078,18
tm562821,14
tm562821,4
tm562821,7
tm282988,7
tm282988,5
tm215265,7
tm211571,7
tm211571,1
tm211571,3
tm242906,1
ts253685,1
tm368725,9
tm368725,5
tm368725,7
tm1223831,16
tm1223831,3
tm1223831,7
tm203056,7
tm203056,9
tm203056,1
tm203056,6
tm233463,7
tm233463,13
tm233463,9
tm233463,1
tm233463,6
tm313374,7
tm313374,0
tm313374,5
tm283909,7
tm235005,4
tm235005,3
tm235005,1
tm533845,0
tm267112,4
tm267112,5
tm247767,9
tm247767,7
tm247767,1
tm198842,7
tm232855,1
tm232855,7
ts91990,0
tm421214,0
tm350044,0
tm424879,3
tm424879,1
ts53513,15
ts53513,1
tm245050,1
tm245050,7
tm247159,7
tm247159,9
tm247159,1
tm244041,7
tm407961,1
tm407961,2
tm225416,7
ts82475,1
ts82475,13
tm198786,1
tm198786,9
tm198786,7
ts249161,1
ts249161,12
ts107658,3
ts107658,2
ts107658,1
tm232090,0
tm571645,7
tm350727,1
tm350727,3
tm350727,2
tm350727,18
tm350727,4
tm212909,7
tm212909,1
tm212909,9
tm233121,7
tm233121,13
tm272666,1
tm272666,9
ts56544,1
ts56544,7
tm245791,7
tm245791,1
tm271333,7
tm271333,9
tm409220,4
tm409220,7
tm409220,2
tm421382,1
tm234735,1
tm234735,16
tm234735,13
tm234735,12
ts77795,7
ts56683,2
ts56683,1
ts56683,4
tm312676,1
ts53864,1
ts53864,2
ts53864,4
tm239091,15
tm239091,3
tm239091,1
tm239091,4
ts55668,15
ts55668,2
ts55668,1
ts55668,4
tm313149,1
tm313149,3
tm313149,8
tm313149,11
tm244208,14
tm244208,6
tm244208,4
ts81064,1
ts81064,15
ts81064,6
ts81064,14
ts81294,1
ts81294,4
ts81294,15
ts53023,2
ts53023,1
ts53023,4
ts53023,9
tm244259,4
tm244259,2
tm244259,1
tm244259,10
tm310953,15
tm310953,6
tm310953,7
tm310953,1
tm232797,1
tm232797,8
tm232797,3
tm232797,4
tm232797,11
tm232797,5
ts78801,3
ts78801,1
ts78801,18
ts78801,7
tm366889,7
tm366889,1
tm366889,0
ts42405,1
ts42405,2
ts42405,4
tm315174,1
tm315174,9
ts56768,4
ts56768,3
ts56768,2
ts56768,1
ts56768,5
ts83970,1
ts83970,18
ts79813,2
ts79813,1
ts79813,4
ts79813,9
tm315344,1
tm315344,2
tm315344,18
tm318206,4
tm318206,2
tm318206,1
tm318206,3
ts77398,1
ts77398,15
ts77398,3
ts77398,4
ts77398,13
ts81884,8
ts81884,1
ts81884,4
ts81884,2
ts81884,5
ts82584,3
ts82584,7
ts82584,1
ts82584,15
ts82584,13
ts82584,6
ts82584,16
ts74816,2
ts74816,7
ts74816,1
ts75151,1
ts75151,10
ts75151,0
ts75151,3
ts75151,2
ts77955,0
ts58133,2
ts58133,1
ts58133,4
ts58433,4
ts58433,1
ts58433,14
tm266714,3
tm266714,7
tm266714,2
tm425889,10
tm425889,7
tm425889,1
tm425889,9
ts42477,1
ts42477,4
ts42477,2
ts42477,11
ts42477,5
ts54102,15
ts54102,4
ts54102,3
ts54102,1
ts56261,16
ts56261,1
ts56261,6
ts56261,14
ts56261,3
ts84785,2
ts84785,1
tm244220,1
tm244220,11
tm244220,8
tm244220,4
tm244220,13
ts57465,1
tm367185,0
ts57120,1
ts57120,2
ts57120,7
ts57850,15
ts57850,3
ts57850,7
ts57850,2
ts57850,6
ts57850,4
ts74823,7
ts53663,7
ts53663,1
ts75097,15
ts75097,7
ts75097,1
ts79229,2
ts79229,0
tm287684,4
tm287684,14
ts55982,1
ts55982,13
tm244174,15
tm244174,6
tm244174,3
tm244174,1
ts76243,1
ts76243,7
ts76243,9
ts76243,4
ts76243,2
ts77852,7
ts77852,16
ts77852,13
ts77852,6
ts77852,9
ts56969,7
ts56969,1
tm288010,3
tm288010,1
tm288010,4
ts39015,1
ts39015,3
ts39015,7
ts39015,13
ts81208,1
ts81208,15
ts81208,6
tm300280,12
tm300280,0
tm244364,4
tm244364,1
tm244364,14
ts58155,1
ts58155,2
ts58155,11
ts58155,4
ts269185,2
ts269185,0
ts53198,7
ts53198,1
tm359978,4
tm359978,14
tm359978,15
tm414073,2
tm414073,3
tm414073,1
tm414073,4
ts84328,15
ts84328,13
ts84328,6
ts84328,1
ts53545,7
ts53545,14
ts58367,1
ts58367,4
ts58367,2
ts58367,5
ts55798,2
ts55798,1
ts55798,4
ts55798,9
ts55798,15
ts55798,7
tm412550,9
tm412550,7
tm299741,1
tm299741,4
tm299741,2
tm239286,14
tm239286,4
tm239286,15
tm239286,1
tm239286,3
tm272060,15
tm272060,4
tm272060,1
tm272060,3
tm272060,2
tm272060,6
ts241248,16
ts241248,7
ts241248,13
tm266666,14
tm266666,4
tm266666,1
tm288499,1
tm288499,5
tm370212,3
tm370212,4
tm370212,9
tm370212,1
tm370212,5
tm244191,1
tm244191,0
tm244191,4
tm244191,8
ts72247,15
ts72247,7
ts72247,6
ts72247,16
ts72247,3
ts75879,7
ts75879,16
ts75879,9
tm350379,4
tm350379,14
tm350379,1
tm350379,5
ts74809,3
ts74809,1
ts74809,11
ts55720,1
ts55720,7
ts55720,18
ts55720,17
tm350,1
tm350,14
tm350,15
tm350,9
tm350,3
ts312241,15
ts312241,14
tm320570,7
tm320570,1
ts52821,16
ts52821,13
ts52821,6
ts52821,3
ts52821,1
tm357589,1
tm357589,11
tm357589,9
tm357589,8
ts82189,1
ts82189,16
ts82189,3
ts82189,2
ts82189,18
tm233482,3
tm233482,4
tm233482,2
tm233482,1
tm233482,5
tm320281,12
tm320281,0
tm319818,3
tm319818,1
tm319818,11
tm319818,8
tm414887,1
tm414887,9
tm414887,7
ts82849,1
ts82849,7
ts55781,1
ts55781,2
ts55781,4
ts55781,14
ts55781,5
ts78305,4
ts78305,1
ts78305,2
ts56648,0
ts56648,4
ts56648,2
ts56648,3
ts56648,1
ts42294,1
ts42294,4
tm374132,4
tm374132,1
tm374132,15
tm374132,14
tm280828,7
tm280828,14
ts54054,1
ts54054,4
ts54054,7
ts54054,2
ts77518,16
ts77518,9
ts77518,7
ts82526,1
ts82526,2
ts57055,3
ts57055,15
ts57055,1
ts84574,0
tm371380,7
tm371380,1
tm371380,4
tm244197,15
tm244197,4
tm244197,1
tm420348,4
tm420348,14
tm420348,1
ts77563,15
ts77563,7
ts77563,1
ts77563,14
ts77563,4
ts76458,2
ts76458,1
ts76458,4
ts77197,2
ts77197,1
ts78558,17
ts76869,16
ts76869,15
ts76869,1
ts76869,6
ts76869,9
ts84280,7
ts84280,4
ts84280,16
ts84280,6
ts84280,9
ts84280,1
tm435086,15
tm435086,4
tm435086,1
tm435086,5
tm414285,2
tm414285,0
tm414285,4
tm414285,1
tm244206,7
tm244206,1
ts79926,7
tm273294,1
tm273294,4
tm273294,2
tm273294,7
tm273294,5
tm280060,7
ts76865,16
ts76865,3
ts76865,15
ts76865,1
ts76865,6
ts76865,14
tm226948,1
tm226948,6
ts83999,16
ts83999,13
ts83999,15
ts83999,1
ts83999,6
ts83999,7
tm371900,4
tm371900,1
tm271951,4
tm271951,1
tm271951,14
tm271951,6
tm244332,4
tm244332,1
tm244332,3
tm244332,2
tm410435,7
tm410435,9
tm410435,1
ts78430,4
ts78430,1
ts78430,2
ts82228,7
ts82228,16
ts82228,3
ts82228,6
ts58025,16
ts58025,7
ts58025,13
ts58025,6
ts82597,3
ts82597,15
ts82597,16
ts82597,13
ts82597,6
ts82597,4
ts82597,1
tm362881,6
tm362881,16
tm362881,1
tm362881,13
ts87369,0
tm221953,6
tm221953,1
tm221953,3
tm227940,14
tm227940,4
tm227940,1
tm311815,0
tm311815,4
tm311815,18
ts55645,8
ts55645,0
ts55645,11
ts81331,15
ts81331,16
ts81331,7
ts81331,6
ts81331,13
ts81331,3
ts81331,1
tm362098,1
tm362098,4
tm362098,5
ts80856,4
ts80856,15
ts80856,1
ts80856,6
ts80856,14
tm317542,14
tm317542,1
tm317542,0
tm317542,2
tm317542,4
tm313683,14
tm414220,9
tm414220,7
tm299677,4
tm299677,2
tm299677,14
tm299677,3
tm299677,1
tm244325,15
tm244325,4
tm244325,1
tm435916,14
tm435916,4
tm435916,1
tm435916,12
tm433228,4
tm433228,11
tm433228,9
tm433228,1
tm244307,6
tm244307,4
tm244307,15
tm244307,2
tm244307,3
ts80705,0
ts80705,2
ts78080,1
ts78080,7
tm346943,1
tm346943,7
tm346943,5
tm233362,15
tm233362,4
tm233362,9
tm233362,1
ts80035,15
ts80035,4
ts80035,1
ts80035,14
ts82560,3
ts82560,0
tm310706,15
tm310706,4
tm310706,3
tm310706,1
tm244233,1
tm244233,4
tm244233,2
tm317566,4
tm317566,14
tm317566,2
tm317566,1
tm422491,4
tm422491,2
tm422491,1
tm422491,3
tm449070,1
tm449070,4
tm449070,15
tm449070,6
tm315340,3
tm315340,4
tm315340,2
tm307283,1
tm307283,4
tm307283,15
tm307283,14
ts84010,1
ts84010,4
tm366567,6
tm366567,7
tm366567,9
ts55962,7
ts55962,1
tm300615,1
tm300615,8
ts56480,3
ts56480,8
ts56480,6
ts56480,9
tm243326,15
tm243326,4
tm243326,3
tm243326,1
tm243326,2
tm243326,5
ts57424,1
ts57424,2
ts57424,4
ts57424,5
ts56511,1
ts56511,11
ts56511,5
tm349803,0
tm349803,7
tm323634,15
tm323634,4
tm323634,3
tm323634,1
tm323634,13
tm316414,14
tm316414,4
ts80523,16
ts80523,7
ts80523,9
ts80523,1
ts80523,12
tm434202,14
tm434202,4
ts75772,17
ts75772,0
ts75772,7
ts75772,5
ts121489,1
ts121489,14
ts121489,4
ts77957,0
ts77957,2
ts78452,1
ts78452,16
ts78452,6
ts78452,4
ts78356,15
ts78356,4
ts78356,1
ts86296,0
ts86296,18
tm410742,6
tm410742,1
tm410742,5
ts79422,17
ts79422,7
ts78298,1
ts78298,13
ts88783,16
ts88783,3
ts88783,7
ts88783,13
ts88783,6
ts88783,15
tm244229,1
tm244229,4
tm244229,2
tm244229,5
ts56038,7
ts56038,0
ts57439,10
ts57439,2
ts57439,1
ts53936,1
ts53936,4
ts53936,2
ts56481,7
tm348993,4
tm348993,2
tm348993,1
tm348993,11
tm348993,5
tm427308,1
tm427308,12
tm427308,4
ts85895,15
ts85895,1
ts82302,1
ts82302,7
ts82302,4
tm245176,8
tm245176,3
tm245176,1
ts82281,3
ts82281,7
ts82281,16
ts82281,15
ts81344,0
tm240076,1
tm240076,4
tm240076,2
ts77525,0
ts77525,7
ts77525,11
tm298084,1
tm298084,9
tm298084,6
tm423436,1
tm423436,5
ts85568,2
ts85568,1
ts85568,4
ts77474,1
ts77474,11
ts77474,9
ts77474,8
ts77474,3
tm368449,7
tm368449,1
tm433381,6
tm433381,4
tm433381,1
tm433381,9
tm433381,5
tm349278,1
tm349278,15
tm349278,14
tm349278,4
tm349278,3
tm363488,0
tm315424,2
tm315424,7
ts57303,7
ts57303,1
tm310899,1
tm310899,11
ts56594,7
ts76313,1
ts76313,7
tm417496,7
tm417496,1
tm352588,15
tm352588,4
tm352588,14
ts79660,15
ts79660,4
ts79660,13
ts79660,6
ts79660,3
ts79660,2
ts79660,1
ts79660,11
ts79660,14
tm314477,1
tm314477,7
tm314477,6
tm314477,5
ts75263,2
ts75263,0
ts75263,1
ts75263,6
tm368241,7
tm368241,1
tm368241,9
tm503797,0
tm244175,8
tm244175,1
tm244175,11
tm321224,7
tm321224,3
ts90596,6
ts90596,16
ts90596,7
ts90596,13
tm416105,7
tm285107,1
tm285107,11
tm319882,7
tm319882,9
tm319882,1
tm420274,7
tm420274,0
tm233294,1
tm233294,7
tm233294,8
tm320255,7
tm320255,1
tm320255,2
tm320255,4
ts83745,7
ts57814,1
ts57814,4
ts57814,3
ts57814,16
ts85810,1
ts85810,3
ts85810,2
ts85810,9
ts85810,4
tm412623,7
tm412623,9
ts84904,15
ts84904,1
ts84904,6
ts84904,2
tm374313,4
ts41527,1
ts41527,4
tm411311,1
tm411311,2
tm411311,11
tm368040,15
tm368040,4
tm368040,6
tm368040,1
tm368040,9
tm324155,4
tm324155,3
tm324155,2
tm324155,5
ts84533,3
ts84533,16
ts84533,15
tm244148,3
tm244148,1
tm244148,6
ts55231,0
tm363248,7
ts57082,7
ts57082,5
tm420745,15
tm420745,4
tm420745,3
tm420745,1
tm217228,14
tm217228,4
tm217228,2
tm217228,6
tm217228,1
tm217228,3
ts83455,1
ts79234,3
ts79234,6
ts79234,16
ts79234,7
ts79234,13
tm426274,7
tm426274,14
tm426274,12
tm363103,0
tm363103,11
tm139885,1
tm139885,5
ts84056,1
tm244317,1
tm219259,7
tm219259,18
ts86169,0
ts86169,2
ts57947,2
ts57947,1
ts57947,4
ts57947,5
ts113109,16
ts56670,0
tm370232,1
tm431347,0
tm211554,15
tm211554,4
tm211554,3
tm211554,14
ts75164,7
ts75164,13
ts75164,16
ts75164,12
ts57210,1
tm292837,14
tm292837,4
tm292837,7
tm292837,6
tm292837,5
ts81542,7
ts81542,15
ts81542,16
ts81542,1
ts81542,13
tm351101,1
tm351101,6
tm351101,14
tm351101,4
tm351101,5
tm328443,3
tm328443,4
tm328443,1
tm328443,15
tm367065,0
tm281935,7
ts79157,15
ts79157,14
ts79157,2
ts79157,4
ts79157,3
ts79157,6
ts79157,16
ts79157,1
ts57964,13
ts57964,16
ts57964,7
ts57964,14
ts57964,6
tm439484,4
tm439484,14
tm439484,1
tm439484,7
ts84930,7
ts84930,9
tm306301,4
tm306301,14
tm139545,1
tm139545,3
tm139545,2
tm139545,4
ts83906,17
tm374454,1
tm374454,18
ts78382,7
ts78382,1
ts80519,16
ts80519,3
ts80519,7
ts80519,13
ts80519,1
ts80519,12
ts80519,9
ts80519,4
ts80519,15
tm423373,4
tm423373,1
tm423373,7
tm423373,2
tm423373,12
tm349800,1
tm349800,7
tm349800,6
ts77600,7
tm284015,1
ts83540,7
ts83540,16
ts83540,3
ts83540,2
ts56201,3
ts56201,6
ts56201,15
ts56201,16
ts56201,7
ts56201,13
tm289181,9
tm289181,1
tm312767,13
tm312767,16
tm312767,6
tm436470,4
tm436470,14
ts55491,1
ts55491,4
ts55491,15
ts84243,1
ts57822,7
ts57822,2
ts79020,0
ts79020,11
ts79020,8
ts84779,0
ts84779,14
ts84779,17
tm411415,0
tm411415,12
ts83561,15
ts83561,3
ts83561,1
ts83561,6
ts83561,4
ts83561,12
tm370392,7
tm300184,15
tm300184,3
tm300184,2
tm300184,4
ts58225,7
tm414962,4
tm414962,14
ts55581,1
ts55581,7
ts55581,6
ts55581,9
tm370436,7
ts81318,8
ts81318,1
ts81318,3
ts56718,1
ts56718,3
ts56718,2
ts56718,11
ts89130,4
ts89130,1
ts89130,15
ts89130,6
ts89130,9
tm307910,0
ts82218,7
ts82218,16
ts82218,3
ts82218,9
tm321596,7
tm351214,0
tm351214,18
tm351214,2
tm324870,7
tm324870,1
tm406111,3
tm406111,7
ts81918,17
ts85686,17
ts85686,0
tm298339,1
tm298339,7
tm298339,18
tm298339,5
tm245937,7
tm464542,1
tm356742,6
tm356742,7
tm356742,13
tm356742,9
tm356742,16
tm351216,0
ts83360,1
ts83360,2
ts83360,4
ts83360,14
ts83360,7
tm298846,9
tm298846,7
tm414709,9
tm414709,4
tm414709,2
tm414709,5
ts79045,0
tm367250,1
tm367250,8
tm367250,5
tm411507,7
ts39016,7
ts75749,1
ts75749,7
ts75749,9
ts76486,1
ts76486,9
tm327199,2
tm327199,3
tm409766,4
ts79026,15
ts79026,1
ts79026,14
ts79026,9
ts79026,4
ts87043,16
ts87043,7
ts87043,13
ts87043,15
ts87043,3
ts55194,7
ts82892,0
ts82892,2
tm420797,9
tm420797,7
tm420797,1
tm438502,0
tm438502,5
tm411958,7
tm411958,9
tm322243,4
tm322243,2
tm322243,1
tm322243,3
tm322243,11
tm322243,14
tm322243,9
ts75355,1
ts75355,3
ts75355,2
ts75355,5
tm305437,16
tm305437,7
tm305437,13
tm305437,6
tm305437,4
ts76417,1
ts76417,14
ts76417,4
ts76417,5
ts57080,3
ts57080,16
ts57080,13
ts57080,10
ts57080,7
ts57080,1
ts57080,0
ts53367,15
ts53367,16
ts53367,7
ts53367,3
ts53367,1
ts53367,13
ts53367,6
tm312577,6
tm312577,15
tm312577,3
tm413049,4
tm413049,6
tm413049,1
tm413049,3
tm413049,15
tm413049,7
ts81885,1
ts81885,7
ts81885,2
ts81885,0
ts80617,3
ts80617,6
ts80617,15
ts80617,1
tm346467,3
tm346467,2
tm346467,4
ts77787,7
ts77787,16
ts53101,2
ts53101,4
ts53101,3
tm299790,7
tm219258,1
tm219258,5
ts85034,7
tm266652,6
tm266652,3
ts82372,16
ts82372,7
ts82372,3
ts82372,13
ts83232,1
ts83232,2
ts83232,4
tm244368,4
tm244368,9
tm244368,1
tm244368,2
ts77799,0
ts86814,2
ts86814,0
tm419733,4
tm419733,1
tm352774,0
tm352774,2
tm352774,1
tm406881,7
tm406881,12
tm406881,0
ts80720,7
ts80720,1
ts80720,3
ts80720,16
ts80720,6
ts80720,9
tm317110,6
tm317110,3
tm317110,7
ts78507,7
ts78507,1
ts90994,16
